设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 20:00:32,东经,118.8969800,北纬,37.3133300,0,302,14,32.27,3.736,2449,5,2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 18:00:42,东经,118.8972500,北纬,37.3131800,0,294,12,31.26,3.739,2159,12,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 16:00:42,东经,118.8993100,北纬,37.3113600,0,309,8,32.3,3.742,2387,8,0.8,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 14:00:53,东经,118.8986800,北纬,37.3111200,0,92,29,29.01,3.748,1881,5,2.6,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 12:00:23,东经,118.8989500,北纬,37.3111800,0,256,41,37.06,3.742,1345,5,1.5,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 10:00:43,东经,118.9418100,北纬,37.3591300,3.1,72,6,35.48,3.707,1511,9,0.9,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 08:00:44,东经,118.9342900,北纬,37.3558800,1.9,359,73,31.12,3.705,1456,5,2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 06:00:18,东经,118.7634700,北纬,37.3135200,1.5,206,5,28.22,3.716,1128,5,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 04:00:42,东经,118.7620500,北纬,37.3129300,0,30,8,30.83,3.719,1095,12,0.8,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 02:00:43,东经,118.7637000,北纬,37.3138300,2.1,275,11,26.97,3.726,1440,6,1.1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-18 00:00:43,东经,118.7633200,北纬,37.3139400,0,292,20,27.65,3.732,1271,5,1.8,6.2,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 22:00:20,东经,118.7634300,北纬,37.3133100,0,56,32,26.51,3.737,1048,5,1.4,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 20:00:42,东经,118.7627300,北纬,37.3140300,0,35,11,31.19,3.741,1161,9,0.9,1.3,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 18:00:43,东经,118.7633400,北纬,37.3136300,0,314,3,34.44,3.736,1722,11,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 16:00:45,东经,118.8264500,北纬,37.3283800,0,322,147,39.13,3.713,1698,4,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 14:01:13,东经,118.8273600,北纬,37.3281100,0,100,4,39.83,3.701,1834,7,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 12:00:53,东经,118.8273300,北纬,37.3281500,2,279,35,39.54,3.696,1963,4,2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 10:00:19,东经,118.8870200,北纬,37.3089200,0,208,5,33.86,3.681,3435,4,2.6,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 08:00:42,东经,118.8876100,北纬,37.3101500,0,346,22,35.32,3.687,2827,9,1.2,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 04:00:43,东经,118.8973800,北纬,37.4012100,0,166,8,33.98,3.696,2289,7,1.6,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 02:00:24,东经,118.8989000,北纬,37.4047800,2.3,163,17,32.18,3.7,1181,4,5,0.9,C,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-17 00:00:43,东经,118.9522200,北纬,37.3364000,0,71,5,30.22,3.707,1305,9,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 22:00:26,东经,118.9833700,北纬,37.1836500,0,157,14,34.84,3.706,2068,4,1.9,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 20:00:42,东经,118.9765500,北纬,37.1919400,0,242,5,37.87,3.709,2267,11,0.8,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 18:00:42,东经,118.9775200,北纬,37.1925200,1.7,278,3,41.34,3.714,2233,15,1.2,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 16:00:43,东经,118.9824400,北纬,37.1919700,0,122,16,36.18,3.726,1484,8,0.9,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 14:01:07,东经,119.0096700,北纬,37.1686900,0,74,13,40.96,3.727,1724,4,1.8,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 12:00:43,东经,119.0031500,北纬,37.1902100,0,327,8,35.85,3.732,1846,5,1.4,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 10:00:26,东经,118.9252800,北纬,37.1744000,0,293,0,32.47,3.697,1796,4,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 08:00:42,东经,118.9175200,北纬,37.1843000,0,291,1,29.42,3.697,2005,8,1.2,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 06:00:43,东经,118.9446000,北纬,37.1846400,0,269,2,29.43,3.702,1751,7,1.4,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 04:00:25,东经,118.9283900,北纬,37.1841800,0,319,13,28.82,3.706,1855,3,4.4,1,C,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 02:00:52,东经,118.9176700,北纬,37.1845500,0,174,0,29.82,3.716,1419,9,0.9,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-16 00:00:44,东经,118.9221700,北纬,37.1844500,0,180,0,27.55,3.725,1274,8,0.8,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 22:00:18,东经,118.9829700,北纬,37.1831700,1.8,8,7,28.19,3.728,1699,5,1.4,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 20:00:43,东经,119.0133600,北纬,37.1717100,0,234,5,28.47,3.735,1599,11,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 18:00:43,东经,119.0132600,北纬,37.1718900,0,234,14,37.83,3.727,1786,5,1.3,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 16:01:44,东经,119.0134400,北纬,37.1713800,0,169,8,38.12,3.726,1593,5,1.6,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 14:01:15,东经,118.9666000,北纬,37.1801100,0,199,14,31.46,3.728,2102,5,2.7,0.8,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 12:00:42,东经,118.9128200,北纬,37.1870000,0,274,12,42.47,3.697,2196,8,1.4,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 10:00:42,东经,118.9127200,北纬,37.1839000,0,193,5,32.53,3.69,1952,7,1.5,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 08:01:12,东经,118.9123500,北纬,37.1853300,0,241,31,33.43,3.697,1904,8,1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 06:00:53,东经,118.9221000,北纬,37.1846900,0,303,14,32.25,3.701,1759,5,2.1,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 04:00:43,东经,118.9241600,北纬,37.1842300,0,334,2,31.15,3.705,1693,7,1.3,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-15 00:00:22,东经,118.9237700,北纬,37.1843300,0,249,8,32.13,3.71,1268,5,2.9,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 22:00:43,东经,118.9169800,北纬,37.1844100,0,179,3,30.36,3.715,2003,9,1.2,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 20:00:26,东经,118.9172900,北纬,37.1842700,0,81,0,33.04,3.716,1810,4,4.5,0.8,C,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 18:00:43,东经,118.9170300,北纬,37.1843600,0,85,7,30.93,3.721,2407,6,1.3,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 16:00:19,东经,118.9173700,北纬,37.1843800,0,228,22,32.02,3.723,1687,4,2.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 14:00:42,东经,118.9279700,北纬,37.1846500,0,329,4,31.03,3.728,886,9,0.8,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 12:00:42,东经,118.9304800,北纬,37.1778800,0,110,27,32.52,3.729,416,10,0.7,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 10:00:41,东经,118.9252200,北纬,37.1798500,0,233,6,32.08,3.732,706,11,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 08:00:43,东经,118.9618400,北纬,37.1676900,0,111,15,30.23,3.734,1989,4,2.4,1,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 06:00:26,东经,119.0126600,北纬,37.1707300,0,18,5,35.29,3.734,1987,4,2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 04:01:09,东经,119.0126800,北纬,37.1706600,0,341,13,35.47,3.741,2163,9,0.8,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 02:00:53,东经,119.0125400,北纬,37.1706300,0,43,12,33.23,3.746,2366,5,1.1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-14 00:00:20,东经,119.0126900,北纬,37.1706000,0,213,1,33.57,3.747,1864,5,1.3,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 22:01:10,东经,119.0123400,北纬,37.1706500,0,53,2,35.69,3.752,1664,8,1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 18:00:44,东经,119.0127300,北纬,37.1710900,0,286,12,40.19,3.763,1554,5,2,3.5,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 16:00:43,东经,119.0122900,北纬,37.1709800,0,330,21,39.93,3.756,2190,4,2.2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 14:00:43,东经,119.0136900,北纬,37.1711400,0,46,18,37.09,3.756,1091,6,2.1,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 12:00:20,东经,119.0172500,北纬,37.1874700,1.9,156,19,36.16,3.754,872,4,3.2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 10:00:43,东经,119.0672100,北纬,37.1881900,0,0,3,32.73,3.74,781,12,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 06:00:53,东经,119.0170100,北纬,37.1783800,1.5,148,2,33.57,3.745,2089,6,1.1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 04:00:26,东经,119.0161100,北纬,37.1764700,1.6,290,9,30.08,3.748,1939,4,2.9,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 02:01:12,东经,119.0169800,北纬,37.1771600,0,346,2,30.16,3.753,1796,6,1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-13 00:01:13,东经,119.0161400,北纬,37.1764300,0,153,4,29.47,3.759,1722,7,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 22:01:15,东经,119.0162700,北纬,37.1769300,0,254,8,28.59,3.775,1888,4,4.6,0.9,C,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 18:00:42,东经,118.9293100,北纬,37.1778200,0,347,9,39.77,3.773,1211,11,0.8,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 16:00:26,东经,118.9163800,北纬,37.1903500,0,23,14,38.55,3.761,1284,4,2.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 14:00:42,东经,118.9269600,北纬,37.2129300,0,327,21,38.22,3.755,1370,10,0.8,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 12:01:15,东经,118.9732400,北纬,37.1918700,0,48,7,37.48,3.749,1552,9,0.8,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 10:00:20,东经,118.9630700,北纬,37.1873100,0,261,9,39.46,3.74,1237,4,1.6,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 08:00:42,东经,118.9178200,北纬,37.1844600,0,211,9,31.07,3.735,1800,5,1.5,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 06:00:43,东经,118.9186100,北纬,37.1845600,0,115,3,29.98,3.738,1602,9,1,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 04:00:53,东经,118.9187900,北纬,37.1843900,0,126,1,31.05,3.741,1853,6,1.1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 02:00:22,东经,118.9185300,北纬,37.1844500,0,320,14,29.77,3.743,1967,4,2.1,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-12 00:00:42,东经,118.9165500,北纬,37.1909900,0,346,21,29.3,3.746,1342,5,3.3,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 22:00:43,东经,118.9272400,北纬,37.2133400,0,81,5,30.45,3.748,2176,5,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 20:00:26,东经,118.9592400,北纬,37.1933300,1.6,312,10,31.44,3.75,2226,4,1.3,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 16:00:42,东经,118.9707000,北纬,37.1771500,0,132,22,36.86,3.752,1668,6,1.2,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 14:01:15,东经,118.9820800,北纬,37.1827100,0,254,11,27.81,3.763,777,7,1,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 12:01:13,东经,118.9807400,北纬,37.1875900,0,111,10,28.57,3.767,1282,9,1.8,0.8,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 10:00:26,东经,118.9097600,北纬,37.1932200,0,69,3,27.06,3.769,1271,4,1.3,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 08:00:42,东经,118.9788100,北纬,37.1876100,0,212,6,32.69,3.774,1678,10,0.8,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 06:00:41,东经,118.9782500,北纬,37.1839600,0,317,5,30.19,3.779,693,11,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-11 04:00:53,东经,118.9780200,北纬,37.1844400,0,120,2,29.85,3.784,1303,3,3.4,1,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 20:00:52,东经,119.5538000,北纬,34.6050900,2,237,25,36.04,3.827,1886,7,1.4,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 18:00:52,东经,119.5554100,北纬,34.6071700,0,180,2,39.94,3.83,2471,7,1.3,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 16:00:42,东经,119.5553900,北纬,34.6070300,0,248,24,41.93,3.808,2770,6,1.2,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 14:00:42,东经,119.5552600,北纬,34.6069200,0,229,0,44.14,3.766,173,6,1.8,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 12:00:39,东经,119.5554700,北纬,34.6069600,2.2,327,0,44.54,3.762,262,6,1.4,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 10:00:42,东经,119.5554300,北纬,34.6069300,0,168,0,33.61,3.757,1557,13,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 08:00:32,东经,119.5547800,北纬,34.6043100,4,273,0,33.05,3.756,1390,6,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 06:00:42,东经,119.5536400,北纬,34.6046400,0,276,0,28.75,3.761,1680,12,0.8,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 04:00:43,东经,119.5535400,北纬,34.6045400,0,326,0,31.62,3.763,1732,6,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 02:00:20,东经,119.5534900,北纬,34.6046500,0,128,3,31.9,3.77,2084,5,3.1,3.8,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-10 00:00:43,东经,119.5569900,北纬,34.6053000,0,147,0,29.33,3.775,1790,9,0.9,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 22:00:26,东经,119.5537600,北纬,34.6048600,0,19,1,32.64,3.777,1920,5,1.6,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 20:00:43,东经,119.5490400,北纬,34.6054300,0,238,2,27.87,3.784,1364,15,0.6,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 18:00:42,东经,119.5538200,北纬,34.6048300,0,90,14,33.12,3.79,1849,5,1.6,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 16:00:42,东经,119.5490000,北纬,34.6056000,0,259,14,39.71,3.794,1082,8,1.5,2.3,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 14:00:53,东经,119.5398200,北纬,34.6027800,0,115,0,37.39,3.791,766,5,2.3,0.8,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 12:00:44,东经,119.5538600,北纬,34.6048500,0,302,8,36.64,3.77,1116,8,1,1.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 10:00:18,东经,119.5487100,北纬,34.6054200,0,137,8,30.06,3.769,503,7,1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 08:00:42,东经,119.5489700,北纬,34.6052600,0,170,4,29.65,3.767,334,15,0.6,0.6,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 06:00:41,东经,119.5539800,北纬,34.6048800,0,56,3,30.05,3.774,664,9,1.2,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 04:00:45,东经,119.5545100,北纬,34.6044000,0,195,144,31.21,3.778,1607,4,2,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 02:00:26,东经,119.5539800,北纬,34.6042600,0,8,76,31.24,3.78,1489,4,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-09 00:00:42,东经,119.5536900,北纬,34.6046200,0,275,1,30.73,3.784,1585,9,0.9,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 22:00:18,东经,119.5539900,北纬,34.6047000,0,206,13,32.83,3.786,1853,6,1.2,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 20:00:42,东经,119.5538300,北纬,34.6047600,0,44,1,30.05,3.791,1205,12,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 18:00:42,东经,119.5536500,北纬,34.6047900,0,85,11,30.3,3.794,1231,9,1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 16:00:19,东经,119.5540400,北纬,34.6049500,0,187,6,29.63,3.804,896,4,5.6,0.9,C,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 14:00:43,东经,119.5539900,北纬,34.6048100,0,134,3,30.43,3.808,1111,10,0.8,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 12:00:42,东经,119.5542100,北纬,34.6048200,0,344,3,32.73,3.813,1368,11,0.7,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 10:00:43,东经,119.5539300,北纬,34.6048400,0,207,3,29.31,3.819,1280,4,1.5,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 08:00:20,东经,119.5541200,北纬,34.6050100,0,139,17,28.73,3.823,1912,4,2.4,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 06:00:42,东经,119.5540300,北纬,34.6048000,0,345,3,30.12,3.83,1958,4,1.4,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 04:00:43,东经,119.5499400,北纬,34.6050700,0,131,2,28.57,3.836,1402,11,0.9,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 02:00:26,东经,119.5494000,北纬,34.6054200,0,314,3,30.09,3.84,1872,4,1.9,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-08 00:00:51,东经,119.5502500,北纬,34.6043200,0,138,3,30.68,3.848,2166,6,1.6,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 22:00:42,东经,119.5506400,北纬,34.6053000,0,319,0,30.52,3.857,1819,6,1.1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 20:01:15,东经,119.5504100,北纬,34.6051100,0,339,1,35.17,3.894,1847,9,1,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 18:00:26,东经,119.5495100,北纬,34.6026800,2.8,317,18,34.05,3.885,1388,4,3.6,0.9,C,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 16:00:43,东经,119.5493600,北纬,34.6026800,0,237,2,36.64,3.862,319,9,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 14:00:26,东经,119.5493600,北纬,34.6026200,0,269,6,37.89,3.797,356,4,2.1,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 12:01:12,东经,119.5493200,北纬,34.6029400,0,202,1,37.71,3.788,1624,6,1.2,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 10:00:43,东经,119.5485100,北纬,34.6047400,0,321,5,29.93,3.795,1521,9,1.3,2.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 08:00:22,东经,119.5498000,北纬,34.6049800,0,170,15,33.57,3.794,2059,4,3.3,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 06:01:12,东经,119.5498300,北纬,34.6050400,0,330,15,32.83,3.802,1373,8,1.2,3.3,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 04:00:42,东经,119.5499200,北纬,34.6051000,0,121,2,28.89,3.808,1249,9,1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 02:00:42,东经,119.5498900,北纬,34.6050900,0,169,6,28.25,3.813,2049,10,1,1.3,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-07 00:01:15,东经,119.5503000,北纬,34.6050700,0,290,1,33.4,3.831,1528,6,1.3,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 22:00:18,东经,119.5499600,北纬,34.6050900,0,212,14,33.46,3.835,1607,7,1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 20:00:43,东经,119.5498000,北纬,34.6052200,0,289,1,30.52,3.848,1892,15,0.6,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 16:00:42,东经,119.5498700,北纬,34.6052000,0,225,0,41.45,3.829,1157,6,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 14:00:43,东经,119.5499200,北纬,34.6052000,0,195,5,35.18,3.837,1310,6,1.1,0.9,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 12:00:52,东经,119.5497500,北纬,34.6053800,2,189,110,38.32,3.821,1753,4,1.9,1,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 10:00:43,东经,119.5502200,北纬,34.6049700,0,28,9,35.29,3.824,1875,5,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 08:00:54,东经,119.5500900,北纬,34.6049600,0,213,5,33.76,3.832,1662,5,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 06:01:43,东经,119.5507000,北纬,34.6050500,0,210,5,32.9,3.85,1490,3,2.1,1,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 04:00:53,东经,119.5496800,北纬,34.6050700,0,221,5,30.71,3.874,1714,4,2.8,1,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 02:00:18,东经,119.5493800,北纬,34.6050400,0,249,1,31.1,3.878,1601,8,0.9,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-06 00:00:42,东经,119.5496200,北纬,34.6051800,0,46,4,29.16,3.886,2080,10,0.9,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-05 22:00:18,东经,119.5497400,北纬,34.6050400,0,305,22,30.37,3.89,1509,6,1.1,0.8,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-05 20:00:43,东经,119.5498300,北纬,34.6051900,0,189,3,30.12,3.897,2238,10,0.8,0.7,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-05 08:00:42,东经,119.5504500,北纬,34.6016500,0,264,2,22.42,3.932,557,5,1.8,0.8,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-05 06:00:19,东经,119.5445300,北纬,34.5861400,1.7,306,2,28.25,3.936,804,6,1.7,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-05 04:00:41,东经,119.5447800,北纬,34.5864600,0,39,3,28.75,3.944,890,13,0.8,0.6,A,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-04 20:00:44,东经,119.9973000,北纬,34.0307600,0,316,7,32.42,4.02,1488,5,1.8,0.9,B,可用
H61F·6·C63巢·BJNN011·20190605,032235655,2020-05-04 18:00:43,东经,119.9966400,北纬,34.0309300,0,163,3,31.91,4.023,1571,8,1.1,0.8,A,可用
